,CTA Station,Station_Location,Venue,Venue Latitude,Venue Longitude,Venue Category
6827,Rosemont,"[41.983507, -87.859388]",All Saints,41.974765981744724,-87.86775330788333,Clothing Store
6828,Rosemont,"[41.983507, -87.859388]",Calvin Klein,41.97612505812362,-87.86808549079001,Clothing Store
6829,Rosemont,"[41.983507, -87.859388]",Short Fuse Brewing,41.969942291260935,-87.86214340430065,Brewery
6830,Rosemont,"[41.983507, -87.859388]",Rosemont Park District - Dunne Park,41.98983237665586,-87.86372926940285,Park
6831,Rosemont,"[41.983507, -87.859388]",Impact Field,41.977641,-87.872485,Baseball Stadium
6832,Rosemont,"[41.983507, -87.859388]",Gino's East,41.99551812363629,-87.86359204605762,Pizza Place
6833,Rosemont,"[41.983507, -87.859388]",Donald E Stephens Museum Of Hummels,41.994501053976194,-87.86707296346513,Museum
6834,Rosemont,"[41.983507, -87.859388]",Disney Store,41.974014,-87.866648,Toy / Game Store
6835,Rosemont,"[41.983507, -87.859388]",Gene & Georgetti Rosemont,41.991749490924214,-87.86161837677136,Steakhouse
6836,Rosemont,"[41.983507, -87.859388]",Hilton,41.9798995,-87.8634235,Hotel
6837,Rosemont,"[41.983507, -87.859388]",The Ballpark at Rosemont,41.980732377962035,-87.87245035171509,Baseball Stadium
6838,Rosemont,"[41.983507, -87.859388]",Starbucks,41.98737857891478,-87.83723824384401,Coffee Shop
6839,Rosemont,"[41.983507, -87.859388]",Ram Restaurant & Brewery,41.99306416308703,-87.86352828468534,Brewery
6840,Rosemont,"[41.983507, -87.859388]",Auntie Anne's,41.97592654708885,-87.8675074238849,Snack Place
6841,Rosemont,"[41.983507, -87.859388]",Renaissance Chicago O'Hare Suites Hotel,41.9831511,-87.8409313,Hotel
6842,Rosemont,"[41.983507, -87.859388]",The Rosemont Dome,41.98121655673956,-87.87367962602309,Baseball Field
6843,Rosemont,"[41.983507, -87.859388]",Forever 21,41.97426839426385,-87.8666949902516,Clothing Store
6844,Rosemont,"[41.983507, -87.859388]",Flipt,41.997714122959714,-87.86414852084387,Burger Joint
6845,Rosemont,"[41.983507, -87.859388]",Baskin-Robbins,41.9878517819635,-87.8604494967813,Ice Cream Shop
6846,Rosemont,"[41.983507, -87.859388]",Starbucks,41.98899,-87.86115,Coffee Shop
6847,Rosemont,"[41.983507, -87.859388]",Taco Bell,41.99206172750817,-87.86289393075843,Fast Food Restaurant
6848,Rosemont,"[41.983507, -87.859388]",Renaissance O'Hare Concierge Lounge,41.98321567574609,-87.84094537872176,Hotel Bar
6849,Rosemont,"[41.983507, -87.859388]",W xyz Bar,41.97714547990882,-87.86716948642925,Hotel Bar
6850,Rosemont,"[41.983507, -87.859388]",O'H American Grill @HyattOhare,41.98131048339363,-87.85918745297687,American Restaurant
6851,Rosemont,"[41.983507, -87.859388]",Subway,41.9921288379181,-87.86414562696439,Sandwich Place
6852,Rosemont,"[41.983507, -87.859388]",Rosemont Liquors,41.99246755719544,-87.86413922402704,Liquor Store
6853,Sedgwick,"[41.910409, -87.639302]",Twin Anchors Restaurant & Tavern,41.91274197179966,-87.63861938770177,BBQ Joint
6854,Sedgwick,"[41.910409, -87.639302]",The Second City,41.91122479811365,-87.63536768039857,Comedy Club
6855,Sedgwick,"[41.910409, -87.639302]",Jeni's Splendid Ice Creams,41.908085196259286,-87.63452963206137,Ice Cream Shop
6856,Sedgwick,"[41.910409, -87.639302]",Topo Gigio Ristorante,41.909672896670536,-87.63470417099762,Italian Restaurant
6857,Sedgwick,"[41.910409, -87.639302]",Fleet Feet,41.913322,-87.634867,Sporting Goods Shop
6858,Sedgwick,"[41.910409, -87.639302]",La Fournette,41.91054391310699,-87.6346056067828,Bakery
6859,Sedgwick,"[41.910409, -87.639302]",The VIG Chicago,41.90993532011299,-87.63451357427928,Restaurant
6860,Sedgwick,"[41.910409, -87.639302]",Mariano's Fresh Market,41.9080902,-87.6458355,Grocery Store
6861,Sedgwick,"[41.910409, -87.639302]",Chicago History Museum,41.9120044715113,-87.63167878538785,History Museum
6862,Sedgwick,"[41.910409, -87.639302]",Green City Market,41.915722890007764,-87.63399124145508,Farmers Market
6863,Sedgwick,"[41.910409, -87.639302]",SoulCycle Old Town,41.90461118277058,-87.6343909959622,Cycle Studio
6864,Sedgwick,"[41.910409, -87.639302]",Equinox Lincoln Park,41.914125,-87.633794,Gym
6865,Sedgwick,"[41.910409, -87.639302]",Steppenwolf Theatre Company,41.9125313,-87.64865689999999,Theater
6866,Sedgwick,"[41.910409, -87.639302]",Plum Market,41.90500394354937,-87.634421296121,Grocery Store
6867,Sedgwick,"[41.910409, -87.639302]",Alinea,41.91346969289221,-87.64833761636885,Molecular Gastronomy Restaurant
6868,Sedgwick,"[41.910409, -87.639302]",Happy Camper,41.904306052525364,-87.63437042897992,Pizza Place
6869,Sedgwick,"[41.910409, -87.639302]",Restoration Hardware,41.906034019629324,-87.63050436973572,Furniture / Home Store
6870,Sedgwick,"[41.910409, -87.639302]",Lincoln Park S. Fields,41.91399384609807,-87.63012207820171,Field
6871,Sedgwick,"[41.910409, -87.639302]",3 Arts Club Cafe,41.9058,-87.63047,Café
6872,Sedgwick,"[41.910409, -87.639302]",Nando's Peri-Peri,41.90864069497578,-87.64734411347325,Portuguese Restaurant
6873,Sedgwick,"[41.910409, -87.639302]",Intelligentsia Coffee,41.9048738456252,-87.63441819001781,Coffee Shop
6874,Sedgwick,"[41.910409, -87.639302]",Shred415,41.90387768870377,-87.63566656022591,Gym / Fitness Center
6875,Sedgwick,"[41.910409, -87.639302]",ArcLight Cinemas - Chicago,41.908486629983166,-87.64698352186402,Movie Theater
6876,Sedgwick,"[41.910409, -87.639302]",Nature Boardwalk,41.9181019674175,-87.63328313827515,Trail
6877,Sedgwick,"[41.910409, -87.639302]",Ranalli's,41.917290287753005,-87.63714446972752,Pizza Place
6878,Sedgwick,"[41.910409, -87.639302]",Pizzeria Bebu,41.909237250816886,-87.65108850655896,Pizza Place
6879,Sedgwick,"[41.910409, -87.639302]",Geja's Cafe,41.918355139796816,-87.63824471705645,Fondue Restaurant
6880,Sedgwick,"[41.910409, -87.639302]",Burger Bar,41.910375173215314,-87.64849346636748,Burger Joint
6881,Sedgwick,"[41.910409, -87.639302]",Crate & Barrel,41.9110374,-87.6497663,Furniture / Home Store
6882,Sedgwick,"[41.910409, -87.639302]",Farm-in-the-Zoo,41.91694429422031,-87.63372604913611,Farm
6883,Sedgwick,"[41.910409, -87.639302]",Vinci,41.91370436711996,-87.64839478826337,Italian Restaurant
6884,Sedgwick,"[41.910409, -87.639302]",Barry's Bootcamp,41.91719454183941,-87.64838333858262,Gym / Fitness Center
6885,Sedgwick,"[41.910409, -87.639302]",Chicago Q,41.90359923114186,-87.6302766422017,BBQ Joint
6886,Sedgwick,"[41.910409, -87.639302]",3rd Coast Cafe & Wine Bar,41.905581251898326,-87.63005038640455,Café
6887,Sedgwick,"[41.910409, -87.639302]",Sparrow,41.903277090128924,-87.62897150204165,Cocktail Bar
6888,Sedgwick,"[41.910409, -87.639302]",iO Chicago,41.90852035546069,-87.651886714748,Comedy Club
6889,Sedgwick,"[41.910409, -87.639302]",Whole Foods Market,41.909176670058926,-87.65292937663614,Grocery Store
6890,Sedgwick,"[41.910409, -87.639302]",Off Color Brewing - Mousetrap,41.90790822797762,-87.65190537071,Brewery
6891,Sedgwick,"[41.910409, -87.639302]",Lake Michigan Running Path,41.914996015969976,-87.62879184675984,Trail
6892,Sedgwick,"[41.910409, -87.639302]",Summer House Santa Monica,41.91761284190772,-87.64856178240505,American Restaurant
6893,Sedgwick,"[41.910409, -87.639302]",Stella Barra Pizzeria,41.91771862645703,-87.64855359662702,Pizza Place
6894,Sedgwick,"[41.910409, -87.639302]",Café Ba-Ba-Reeba!,41.91892116715098,-87.64871793665422,Tapas Restaurant
6895,Sedgwick,"[41.910409, -87.639302]",Fitness Formula Club (FFC),41.910735230747854,-87.65275927765235,Gym
6896,Sedgwick,"[41.910409, -87.639302]",La Colombe Coffee Roasters,41.903032783213,-87.62858910854604,Coffee Shop
6897,Sedgwick,"[41.910409, -87.639302]",Viceroy Chicago,41.9024157,-87.6289001,Hotel
6898,Sedgwick,"[41.910409, -87.639302]",Chicago Pizza and Oven Grinder Co.,41.92071903745905,-87.63748517157939,Pizza Place
6899,Sedgwick,"[41.910409, -87.639302]",Regenstein Center for African Apes,41.92012298631072,-87.63217621431924,Zoo Exhibit
6900,Sedgwick,"[41.910409, -87.639302]",The Barre Code,41.903711389984835,-87.63137255914299,Gym
6901,Sedgwick,"[41.910409, -87.639302]",World Market,41.9115153782916,-87.652715742588,Furniture / Home Store
6902,Sedgwick,"[41.910409, -87.639302]",Warby Parker,41.9180331,-87.6504942,Optical Shop
6903,Sedgwick,"[41.910409, -87.639302]",CorePower Yoga,41.902105356529255,-87.62874081730843,Yoga Studio
6904,Sedgwick,"[41.910409, -87.639302]",North Avenue Beach,41.918022134043206,-87.62787580490112,Beach
6905,Sedgwick,"[41.910409, -87.639302]",Somerset,41.902496843823144,-87.62852369539941,Restaurant
6906,Sedgwick,"[41.910409, -87.639302]",FFC Pool,41.902702,-87.631488,Pool
6907,Sedgwick,"[41.910409, -87.639302]",Blue Door Kitchen & Garden,41.903171,-87.630508,Restaurant
6908,Sedgwick,"[41.910409, -87.639302]",Lou Malnati's Pizzeria,41.902590561461324,-87.62870284037905,Pizza Place
6909,Sedgwick,"[41.910409, -87.639302]",Jeni's Splendid Ice Creams,41.91818563405966,-87.65115828007421,Ice Cream Shop
6910,Sedgwick,"[41.910409, -87.639302]",Binny's Beverage Depot,41.9130763692073,-87.65517035528063,Liquor Store
6911,Sedgwick,"[41.910409, -87.639302]",Oz Park,41.92097812266546,-87.64459788965893,Park
6912,Sedgwick,"[41.910409, -87.639302]",The Social Table,41.91817898650518,-87.64925496178,Food & Drink Shop
6913,Sedgwick,"[41.910409, -87.639302]",Velvet Taco,41.902241,-87.628508,New American Restaurant
6914,Sedgwick,"[41.910409, -87.639302]",Maple & Ash,41.901930934901735,-87.62847587223587,Steakhouse
6915,Sedgwick,"[41.910409, -87.639302]",Goose Island Brewpub,41.91335258277694,-87.65435018794047,Brewery
6916,Sedgwick,"[41.910409, -87.639302]",Lincoln Park Zoo,41.921721526757565,-87.63362579959794,Zoo
6917,Sedgwick,"[41.910409, -87.639302]",Blick Art Materials,41.909903,-87.6540171,Arts & Crafts Store
6918,Sedgwick,"[41.910409, -87.639302]",La Colombe Coffee Roasters,41.918209637876636,-87.65094760150222,Coffee Shop
6919,Sedgwick,"[41.910409, -87.639302]",Gibsons Bar & Steakhouse,41.901526633910464,-87.627982756917,Steakhouse
6920,Sedgwick,"[41.910409, -87.639302]",Olive Mediterranean Grill,41.910663109266046,-87.65323063223109,Mediterranean Restaurant
6921,Sedgwick,"[41.910409, -87.639302]",Trader Joe's,41.91450537481296,-87.6550304889679,Grocery Store
6922,Sedgwick,"[41.910409, -87.639302]",Fitness Formula Club (FFC),41.90140681698864,-87.63174343358426,Gym / Fitness Center
6923,Sedgwick,"[41.910409, -87.639302]",Hugo's Frog Bar & Fish House,41.90128843548068,-87.62786048149528,Seafood Restaurant
6924,Sedgwick,"[41.910409, -87.639302]",Kiki's Bistro,41.89894713032016,-87.63589538908546,French Restaurant
6925,Sedgwick,"[41.910409, -87.639302]",Warby Parker,41.902461705439514,-87.62831850869337,Optical Shop
6926,Sedgwick,"[41.910409, -87.639302]",Oliver Peoples,41.900518,-87.627014,Optical Shop
6927,Sedgwick,"[41.910409, -87.639302]",Annette's Homemade Italian Ice,41.91827366902575,-87.65233180150487,Dessert Shop
6928,Sedgwick,"[41.910409, -87.639302]",Hi-Fi Personal Fitness,41.89737093985063,-87.63734170837479,Gym
6929,Sedgwick,"[41.910409, -87.639302]",Suitsupply Chicago,41.90051580067509,-87.62726271958397,Men's Store
6930,Sedgwick,"[41.910409, -87.639302]",Mon Ami Gabi,41.92392662057388,-87.63661534297943,French Restaurant
6931,Sedgwick,"[41.910409, -87.639302]",Le Colonial,41.90021847164991,-87.6272806404633,Vietnamese Restaurant
6932,Sedgwick,"[41.910409, -87.639302]",Lincoln Park Conservatory,41.924029316453854,-87.6352733373642,Garden
6933,Sheridan,"[41.953775, -87.654929]",PR Italian Bistro,41.95304951876007,-87.65454145053724,Italian Restaurant
6934,Sheridan,"[41.953775, -87.654929]",Royal Flesh Tattoo and Body Piercing,41.9546258438567,-87.6506494733337,Tattoo Parlor
6935,Sheridan,"[41.953775, -87.654929]",Byron's Hot Dog Haus,41.95439680354575,-87.65525232117658,Hot Dog Joint
6936,Sheridan,"[41.953775, -87.654929]",Windy City Gyros,41.95383495787365,-87.65026761641428,Hot Dog Joint
6937,Sheridan,"[41.953775, -87.654929]",Metro,41.949852030486944,-87.65885156354419,Music Venue
6938,Sheridan,"[41.953775, -87.654929]",Jeni’s Splendid Ice Creams,41.94847158987541,-87.65735331286234,Ice Cream Shop
6939,Sheridan,"[41.953775, -87.654929]",Wrigley Field,41.94816011494788,-87.65556156635284,Baseball Stadium
6940,Sheridan,"[41.953775, -87.654929]",Budweiser Brickhouse Tavern,41.94835708840698,-87.6572024645753,Sports Bar
6941,Sheridan,"[41.953775, -87.654929]",Gill Park,41.952643096536484,-87.65049484056318,Park
6942,Sheridan,"[41.953775, -87.654929]",Gallagher Way,41.9486012,-87.6570834,Plaza
6943,Sheridan,"[41.953775, -87.654929]",Michael's Original Pizzeria & Tavern,41.956879423452875,-87.65186522091899,Pizza Place
6944,Sheridan,"[41.953775, -87.654929]",Klein's Bakery & Cafe,41.95832775316602,-87.6529528947291,Bakery
6945,Sheridan,"[41.953775, -87.654929]",Lucky Dorr Patio & Tap,41.94882987,-87.65717093,Beer Bar
6946,Sheridan,"[41.953775, -87.654929]",Panino's,41.949405566643364,-87.64901442911084,Pizza Place
6947,Sheridan,"[41.953775, -87.654929]",Bar on Buena,41.95852777312163,-87.6535789690639,Bar
6948,Sheridan,"[41.953775, -87.654929]",Music Box Theatre,41.949860830176604,-87.66391971748097,Indie Movie Theater
6949,Sheridan,"[41.953775, -87.654929]",Hotel Zachary,41.94766028770526,-87.65717115260719,Hotel
6950,Sheridan,"[41.953775, -87.654929]",Center on Halsted,41.94877584187194,-87.64957986047429,Non-Profit
6951,Sheridan,"[41.953775, -87.654929]",Siam Noodle and Rice,41.957937,-87.652906,Asian Restaurant
6952,Sheridan,"[41.953775, -87.654929]",Emerald City Coffee,41.95387842364174,-87.65456920225795,Coffee Shop
6953,Sheridan,"[41.953775, -87.654929]",North Buena Deli and Wine Shop,41.958474102437016,-87.65317330368977,Wine Shop
6954,Sheridan,"[41.953775, -87.654929]",Tango Sur,41.95078161592034,-87.66414579060837,Argentinian Restaurant
6955,Sheridan,"[41.953775, -87.654929]",Curry Point,41.95313038026973,-87.65444147348552,Indian Restaurant
6956,Sheridan,"[41.953775, -87.654929]",Whole Foods Market,41.94851476027683,-87.64970588211258,Grocery Store
6957,Sheridan,"[41.953775, -87.654929]",Kelly Park,41.9529417644183,-87.65691124476342,Park
6958,Sheridan,"[41.953775, -87.654929]",Quads Gym,41.9500728291607,-87.64848641312149,Gym
6959,Sheridan,"[41.953775, -87.654929]",Fitness Formula Club (FFC),41.94941003363,-87.64643599675045,Gym
6960,Sheridan,"[41.953775, -87.654929]",Big Star,41.948285874672266,-87.65741918037615,Taco Place
6961,Sheridan,"[41.953775, -87.654929]",Starbucks Reserve,41.94829540140019,-87.65720664380231,Coffee Shop
6962,Sheridan,"[41.953775, -87.654929]",Do-Rite Donuts & Chicken,41.947235986612725,-87.65497950834744,Donut Shop
6963,Sheridan,"[41.953775, -87.654929]",Murphy's Bleachers,41.94902152262399,-87.65421536657992,Sports Bar
6964,Sheridan,"[41.953775, -87.654929]",Coalfire Pizza,41.949010751041904,-87.66403397071669,Pizza Place
6965,Sheridan,"[41.953775, -87.654929]",Uncommon Ground,41.95113234037364,-87.6598647480889,New American Restaurant
6966,Sheridan,"[41.953775, -87.654929]",CorePower Yoga,41.9623749,-87.6557639,Yoga Studio
6967,Sheridan,"[41.953775, -87.654929]",Guthrie's Tavern,41.947221108139956,-87.66165695791256,Bar
6968,Sheridan,"[41.953775, -87.654929]",Shake Shack,41.94658011938799,-87.65590574189893,Burger Joint
6969,Sheridan,"[41.953775, -87.654929]",Dollop Coffee & Tea Co.,41.95787463215316,-87.64968184114484,Coffee Shop
6970,Sheridan,"[41.953775, -87.654929]",The Roost Carolina Kitchen,41.95428098043277,-87.66676071704447,Fried Chicken Joint
6971,Sheridan,"[41.953775, -87.654929]",Dimo's Pizza,41.945112739338335,-87.65473043361297,Pizza Place
6972,Sheridan,"[41.953775, -87.654929]",Southport Grocery & Cafe,41.946781746702904,-87.66404649895333,Breakfast Spot
6973,Sheridan,"[41.953775, -87.654929]",Café Tola,41.947474115153746,-87.6640015514504,Empanada Restaurant
6974,Sheridan,"[41.953775, -87.654929]",Starbucks,41.952619,-87.649522,Coffee Shop
6975,Sheridan,"[41.953775, -87.654929]",Tattoo Factory,41.962849568323506,-87.65565562582444,Tattoo Parlor
6976,Sheridan,"[41.953775, -87.654929]",Angelina Ristorante,41.947218381467465,-87.64710828309444,Italian Restaurant
6977,Sheridan,"[41.953775, -87.654929]",The Reservoir,41.961952,-87.651966,American Restaurant
6978,Sheridan,"[41.953775, -87.654929]",Ella Elli,41.94520793891081,-87.66365183207861,American Restaurant
6979,Sheridan,"[41.953775, -87.654929]",Planet Fitness,41.948139836553715,-87.64777239374469,Gym / Fitness Center
6980,Sheridan,"[41.953775, -87.654929]",Two Hearted Queen,41.94352126119235,-87.6591627621803,Café
6981,Sheridan,"[41.953775, -87.654929]",Zia's Lago Vista,41.95127531957416,-87.66881757590464,Italian Restaurant
6982,Sheridan,"[41.953775, -87.654929]",Dairy Queen,41.95110397536831,-87.66384653289606,Ice Cream Shop
6983,Sheridan,"[41.953775, -87.654929]",DAVIDsTEA,41.94619445269964,-87.66415678129556,Tea Room
6984,Sheridan,"[41.953775, -87.654929]",Chicago Diner,41.94380715192381,-87.64929330584161,Vegetarian / Vegan Restaurant
6985,Sheridan,"[41.953775, -87.654929]",The UPS Store,41.9494591,-87.6490979,Shipping Store
6986,Sheridan,"[41.953775, -87.654929]",Julius Meinl Coffee House,41.94727396154495,-87.66400728974682,Coffee Shop
6987,Sheridan,"[41.953775, -87.654929]",Waveland Tennis Courts,41.95045585802161,-87.64355235397583,Tennis Court
6988,Sheridan,"[41.953775, -87.654929]",lakefront,41.961963278291115,-87.64622211456299,Park
6989,Sheridan,"[41.953775, -87.654929]",Corridor Brewery & Provisions,41.94477632656988,-87.66409224125067,Brewery
6990,Sheridan,"[41.953775, -87.654929]",Toon's Bar & Grill,41.95249900593127,-87.66404862094878,Bar
6991,Sheridan,"[41.953775, -87.654929]",Sidetrack,41.94324059532105,-87.64912723378356,Gay Bar
6992,Sheridan,"[41.953775, -87.654929]",The Long Room,41.95450386740988,-87.6697095009676,Dive Bar
6993,Sheridan,"[41.953775, -87.654929]",Cozy Noodles & Rice,41.94526903560607,-87.65431632484676,Thai Restaurant
6994,Sheridan,"[41.953775, -87.654929]",El Mercado Food Mart,41.950892604998565,-87.66399261398365,Deli / Bodega
6995,Sheridan,"[41.953775, -87.654929]",Jeni's Splendid Ice Creams,41.9436026060672,-87.66402619739496,Ice Cream Shop
6996,Sheridan,"[41.953775, -87.654929]",Nisei Lounge,41.94470952522785,-87.65432175084358,Dive Bar
6997,Sheridan,"[41.953775, -87.654929]",Loving Heart Pure Vegan Cafe,41.96181294264352,-87.65151276950851,Vegetarian / Vegan Restaurant
6998,Sheridan,"[41.953775, -87.654929]",Mia Francesca,41.94209475744125,-87.65239219169881,Italian Restaurant
6999,Sheridan,"[41.953775, -87.654929]",Paper Source,41.94667849315704,-87.66397521395199,Arts & Crafts Store
7000,Sheridan,"[41.953775, -87.654929]",Everybody's Coffee,41.96551885216174,-87.65394427213718,Coffee Shop
7001,Sheridan,"[41.953775, -87.654929]",Replay Beer & Bourbon,41.944792646998664,-87.64921814203262,Gay Bar
7002,Sheridan,"[41.953775, -87.654929]",Walgreens,41.9486426,-87.6485126,Pharmacy
7003,Sheridan,"[41.953775, -87.654929]",Sheffield's Beer & Wine Garden,41.941667994412754,-87.65422753765776,Bar
7004,Sheridan,"[41.953775, -87.654929]",Uptown Fitness,41.96178527745161,-87.65297328287255,Gym / Fitness Center
7005,Sheridan,"[41.953775, -87.654929]",SoulCycle Southport,41.944199278355725,-87.66367859714371,Cycle Studio
7006,Sheridan,"[41.953775, -87.654929]",Crosby's Kitchen,41.945185032507084,-87.66382961198941,American Restaurant
7007,Sheridan,"[41.953775, -87.654929]",The Graystone Tavern,41.94477134918071,-87.6543818186676,Sports Bar
7008,Sheridan,"[41.953775, -87.654929]",Amazon Books,41.94474745774682,-87.66377525954273,Bookstore
